2082;ПЕСЕНКА ВИННИ-ПУХА;"ИЗ М/Ф ""ВИННИ-ПУХ И ВСЕ, ВСЕ, ВСЕ""";ВАЙНБЕРГ М.;ЗАХОДЕР Б.; ; 
3351;ПЕСЕНКА ДЕ ТРЕВИЛЯ;"ИЗ К/Ф ""Д'АРТАНЬЯН И ТРИ МУШКЕТЕРА""";ДУНАЕВСКИЙ М.;РЯШЕНЦЕВ Ю.; ; 
2689;ПЕСЕНКА ДЕДА МОРОЗА;"ИЗ М/Ф ""ДЕД МОРОЗ И ЛЕТО""";КРЫЛАТОВ Е.;ЭНТИН Ю.; ; 
3083;ПЕСЕНКА ДЛЯ ДРУЗЕЙ;ДЭМО;DJ МАЛКОВИЧ, БАСКАКОВ А.;ПОЛЯКОВ В.; ; 
1942;ПЕСЕНКА ДРУЗЕЙ;"ИЗ М/Ф ""БРЕМЕНСКИЕ МУЗЫКАНТЫ""";ГЛАДКОВ ГЕН.;ЭНТИН Ю.;•; 
1949;ПЕСЕНКА КНОПОЧКИ;"ИЗ К/Ф ""НЕЗНАЙКА С НАШЕГО ДВОРА""";МИНКОВ М.;ЭНТИН Ю.; ; 
1950;ПЕСЕНКА КРОКОДИЛА ГЕНЫ;"ИЗ М/Ф ""ЧЕБУРАШКА И КРОКОДИЛ ГЕНА""";ШАИНСКИЙ В.;ТИМОФЕЕВСКИЙ А.;•; 
1951;ПЕСЕНКА МАМОНТЕНКА;"ИЗ М/Ф ""МАМА ДЛЯ МАМОНТЕНКА""";ШАИНСКИЙ В.;НЕПОМНЯЩАЯ Д.; ; 
2862;ПЕСЕНКА МУШКЕТЕРОВ;"ИЗ К/Ф ""Д'АРТАНЬЯН И ТРИ МУШКЕТЕРА""";ДУНАЕВСКИЙ М.;РЯШЕНЦЕВ Ю., РОЗОВСКИЙ М.; ; 
1867;ПЕСЕНКА НИ О ЧЕМ;АНОФРИЕВ О.;ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.; ; 
2134;ПЕСЕНКА НИ ПРО ЧТО, ИЛИ ЧТО СЛУЧИЛОСЬ В АФРИКЕ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
1143;ПЕСЕНКА О КАПИТАНЕ;ПЬЕХА Э.;ДУНАЕВСКИЙ И.;ЛЕБЕДЕВ-КУМАЧ В.;•; 
1944;ПЕСЕНКА О ЛЕТЕ;"ИЗ М/Ф ""ДЕД МОРОЗ И ЛЕТО""";КРЫЛАТОВ Е.;ЭНТИН Ю.; ; 
2457;ПЕСЕНКА О МЕДВЕДЯХ;"ИЗ К/Ф ""КАВКАЗСКАЯ ПЛЕННИЦА""";ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.; ; 
2206;ПЕСЕНКА О МОРСКОМ ДЬЯВОЛЕ;"ИЗ К/Ф ""ЧЕЛОВЕК-АМФИБИЯ""";ПЕТРОВ А.;ФОГЕЛЬСОН С.;•; 
2136;ПЕСЕНКА О МОЦАРТЕ;ОКУДЖАВА Б.;ОКУДЖАВА Б.;ОКУДЖАВА Б.; ; 
2135;ПЕСЕНКА О ПЕРЕСЕЛЕНИИ ДУШ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
2207;ПЕСЕНКА О ПОГОДЕ;"ИЗ К/Ф ""СЛУЖЕБНЫЙ РОМАН""";ПЕТРОВ А.;РЯЗАНОВ Э.; ; 
411;ПЕСЕНКА О СЛУХАХ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
3302;ПЕСЕНКА О СОЛОМЕННОЙ ШЛЯПКЕ;"ИЗ К/Ф ""СОЛОМЕННАЯ ШЛЯПКА""";ШВАРЦ И.;ОКУДЖАВА Б.; ; 
762;ПЕСЕНКА О ХОРОШЕМ НАСТРОЕНИИ;ГУРЧЕНКО Л.;ЛЕПИН А.;КОРОСТЫЛЕВ В.;•; 
2205;ПЕСЕНКА О ШПАГЕ;"ИЗ К/Ф ""ДОСТОЯНИЕ РЕСПУБЛИКИ""";КРЫЛАТОВ Е.;ЭНТИН Ю.; ; 
2137;ПЕСЕНКА ОБ АРБАТЕ;ОКУДЖАВА Б.;ОКУДЖАВА Б.;ОКУДЖАВА Б.; ; 
1945;ПЕСЕНКА ОХРАНЫ;"ИЗ М/Ф ""БРЕМЕНСКИЕ МУЗЫКАНТЫ""";ГЛАДКОВ ГЕН.;ЭНТИН Ю.;•; 
2964;ПЕСЕНКА ПРО ВОДЕВИЛЬ;"ИЗ К/Ф ""АХ, ВОДЕВИЛЬ, ВОДЕВИЛЬ...""";ДУНАЕВСКИЙ М.;ДЕРБЕНЕВ Л.; ; 
397;ПЕСЕНКА ПРО МЕНЯ;ПУГАЧЕВА А.;ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.;•; 
2583;ПЕСЕНКА РАЗБОЙНИКОВ;ДИСКОТЕКА АВАРИЯ;КРУТОЙ И., ШЕВЧЕНКО А., РЫЖОВ А.;РЫЖОВ А.; ; 
1952;ПЕСЕНКА РЫЖЕХВОСТЕНЬКОЙ;ПУГАЧЕВА А.;ШАИНСКИЙ В.;ПЛЯЦКОВСКИЙ М.; ; 
1946;ПЕСЕНКА СТАМПА;"ИЗ К/Ф ""ПРИКЛЮЧЕНИЯ ЭЛЕКТРОНИКА""";КРЫЛАТОВ Е.;ЭНТИН Ю.; ; 
1144;ПЕСЕНКА СТЮАРДЕССЫ;НЕМЕНОВА Р.;АЕДОНИЦКИЙ П.;КАДАШЕВИЧ Ю.;•; 
1947;ПЕСЕНКА УРРИ;"ИЗ К/Ф ""ПРИКЛЮЧЕНИЯ ЭЛЕКТРОНИКА""";КРЫЛАТОВ Е.;ЭНТИН Ю.; ; 
2037;ПЕСЕНКА ФРОНТОВЫХ ШОФЕРОВ;БЕРНЕС М.;МОКРОУСОВ Б.;ЛАБКОВСКИЙ Н., ЛАСКИН Н.; ; 
3301;ПЕСЕНКА ЧЕЛОВЕКА, РЕШИВШЕГО ЖЕНИТЬСЯ;"ИЗ К/Ф ""СОЛОМЕННАЯ ШЛЯПКА""";ШВАРЦ И.;ОКУДЖАВА Б.; ; 
1142;ПЕСЕНКА ШОФЕРА;АГУТИН Л.;САНТОРО К.;ВИНИЦКИЙ А.;•; 
1948;ПЕСЕНКА ЭЛЛИ И ЕЕ ДРУЗЕЙ;"ИЗ М/Ф ""ВОЛШЕБНИК ИЗУМРУДНОГО ГОРОДА""";ЕФРЕМОВ И.;ТОКМАКОВА И.; ; 
2209;ПЕСНИ МОИ;7Б;ДЕМЬЯН И.;ДЕМЬЯН И.; ; 
1953;ПЕСНЯ АТАМАНШИ;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
2667;ПЕСНЯ БАБЫ ЯГИ;"ИЗ К/Ф ""НОВОГОДНИЕ ПРИКЛЮЧЕНИЯ ВИТИ И МАШИ""";ГЛАДКОВ ГЕН.;ЛУГОВОЙ И.; ; 
1954;ПЕСНЯ БАРОНА, КОТОРОГО НЕТ;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
2397;ПЕСНЯ БЕЗ СЛОВ;ПРОПАГАНДА;ВОРОНИНА В.;ВОРОНИНА В.;•; 
1974;ПЕСНЯ ВАНИ-ПЕЧНИКА;"ИЗ М/Ф ""ЛЕТУЧИЙ КОРАБЛЬ""";ДУНАЕВСКИЙ М.;ЭНТИН Ю.; ; 
3303;ПЕСНЯ ВЕРЕЩАГИНА;"ИЗ К/Ф ""БЕЛОЕ СОЛНЦЕ ПУСТЫНИ""";ШВАРЦ И.;ОКУДЖАВА Б.; ; 
96;ПЕСНЯ ВОЛКА И КОЗЛЯТ;"ИЗ К/Ф ""МАМА""";РЫБНИКОВ А.;ЭНТИН Ю.; ; 
3395;ПЕСНЯ ВОЛЬНОГО СТРЕЛКА;СУКАЧЕВ Г;СУКАЧЕВ И.;СУКАЧЕВ И.; ; 
764;ПЕСНЯ ВСТРЕЧИ;ВИНОГРАДОВ Г;ДУНАЕВСКИЙ И.;ВАСИЛЬЕВ С.; ; 
1956;ПЕСНЯ ВЬЮНКА;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1975;ПЕСНЯ ГЕНИАЛЬНОГО СЫЩИКА;"ИЗ М/Ф ""БРЕМЕНСКИЕ МУЗЫКАНТЫ""";ГЛАДКОВ ГЕН.;ЭНТИН Ю.;•; 
1957;ПЕСНЯ ГЕРДЫ;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1958;ПЕСНЯ ГЕРДЫ (ГДЕ ЖЕ СКАЗКА);"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1145;ПЕСНЯ ГНОМОВ;СЕКРЕТ;ФОМЕНКО Н.;ЗАБЛУДОВСКИЙ А.; ; 
2138;ПЕСНЯ ДЛЯ СТАРШЕЙ ДОЧЕРИ;МИТЯЕВ О.;МИТЯЕВ О.;МИТЯЕВ О.; ; 
210;ПЕСНЯ ДУРЕМАРА;"ИЗ К/Ф ""ПРИКЛЮЧЕНИЯ БУРАТИНО""";РЫБНИКОВ А.;ЭНТИН Ю.; ; 
1960;ПЕСНЯ ЗАЙЦА И ВОЛКА НА КАРНАВАЛЕ;"ИЗ М/Ф ""НУ, ПОГОДИ!""";ГЛАДКОВ ГЕН.;ЭНТИН Ю.; ; 
2572;ПЕСНЯ ИДУЩЕГО ДОМОЙ;БУТУСОВ В.;БУТУСОВ В.;БУТУСОВ В.; ; 
2139;"ПЕСНЯ ИЗ К/Ф ""БЕЛОРУССКИЙ ВОКЗАЛ""";ОКУДЖАВА Б.;ОКУДЖАВА Б.;ОКУДЖАВА Б.; ;•
3311;ПЕСНЯ КАВАЛЕРГАРДА;ОКУДЖАВА Б.;ОКУДЖАВА Б.;ОКУДЖАВА Б.; ; 
1961;ПЕСНЯ КАЗНАЧЕЯ;"ИЗ К/Ф ""МАЛЕНЬКИЙ МУК""";МИНКОВ М.;ЭНТИН Ю.; ; 
1962;ПЕСНЯ КРАПИВНЫХ ПОБЕГОВ;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
2712;ПЕСНЯ КРАСНОЙ ШАПОЧКИ;"ИЗ К/Ф ""ПРО КРАСНУЮ ШАПОЧКУ""";РЫБНИКОВ А.;КИМ Ю.; ; 
1943;ПЕСНЯ ЛЬВЕНКА И ЧЕРЕПАШКИ;"ИЗ М/Ф ""КАК ЛБВЕНОК И ЧЕРЕПАХА ПЕЛИ ПЕСНЮ""";ГЛАДКОВ ГЕН.;КОЗЛОВ С.;•; 
1976;ПЕСНЯ ЛЮБОПЫТНЫХ КОРОТЫШЕК;"ИЗ К/Ф ""НЕЗНАЙКА С НАШЕГО ДВОРА""";МИНКОВ М.;ЭНТИН Ю.; ; 
2210;ПЕСНЯ МАШИ;"ИЗ К/Ф ""ЖАЖДА""";ЭШПАЙ А.;ПОЖЕНЯН Г.; ; 
1963;ПЕСНЯ МЕДУНИЦЫ;"ИЗ К/Ф ""НЕЗНАЙКА С НАШЕГО ДВОРА""";МИНКОВ М.;ЭНТИН Ю.; ; 
2211;ПЕСНЯ МИНИСТРА-АДМИНИСТРАТОРА;"ИЗ К/Ф ""ОБЫКНОВЕННОЕ ЧУДО""";ГЛАДКОВ ГЕН.;КИМ Ю.; ; 
3276;ПЕСНЯ МОЕГО ДРУГА;БЕРНЕС М.;ФЕЛЬЦМАН О.;ОШАНИН Л.; ; 
2219;ПЕСНЯ НА ПАРОХОДЕ;"ИЗ К/Ф ""ДВЕНАДЦАТЬ СТУЛЬЕВ""";ГЛАДКОВ ГЕН.;КИМ Ю.; ; 
398;ПЕСНЯ НА РУССКОМ ЯЗЫКЕ;СЮТКИН В.;СЮТКИН В.;ПАТРУШЕВ С.; ; 
2459;ПЕСНЯ О ВЕСНЕ;ИСАЕВА Л.;ЗАЦЕПИН А.;ЗИСКИНД Я.; ; 
1965;ПЕСНЯ 0 ВОЛШЕБНОМ ЦВЕТКЕ;"ИЗ К/Ф ""ШЕЛКОВАЯ КИСТОЧКА""";ЧИЧКОВ Ю.;ПЛЯЦКОВСКИЙ М.; ; 
2212;ПЕСНЯ О ДАЛЕКОЙ РОДИНЕ;"ИЗ К/Ф ""СЕМНАДЦАТЬ МГНОВЕНИЙ ВЕСНЫ""";ТАРИВЕРДИЕВ М.;РОЖДЕСТВЕНСКИЙ Р.; ; 
3004;ПЕСНЯ О ДРУГЕ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
765;ПЕСНЯ О ДРУГЕ;РАСТОРГУЕВ Н.;ПЕТРОВ А.;ПОЖЕНЯН Г.; ; 
439;ПЕСНЯ О ЗВЕЗДАХ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
2214;ПЕСНЯ О ЗОЛОТОМ КУПИДОНЕ;"ИЗ К/Ф ""НЕ МОЖЕТ БЫТЬ""";ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.; ; 
766;ПЕСНЯ О ЛЮБВИ;ШУЛЬЖЕНКО К.;ФРАДКИН М.;ДОРИЗО Н.; ; 
2551;ПЕСНЯ О ЛЮБВИ И ГАРМОНИИ;БРИГАДА С;ГАЛАНИН С., СУКАЧЕВ И.;СУКАЧЕВ И., ОЛЕЙНИК А.; ; 
1146;ПЕСНЯ О МОЕМ ГОРОДЕ;РОТАРУ С.;ДОГИ Е.;ЛАЗАРЕВ В.; ; 
2216;ПЕСНЯ О МОСКВЕ;"ИЗ К/Ф ""СВИНАРКА И ПАСТУХ""";ХРЕННИКОВ Т.;ГУСЕВ В.; ; 
3167;ПЕСНЯ О НАСТОЯЩЕЙ ЛЮБВИ;БУЙНОВ А.;ШУЛЬГИН А.;ШУЛЬГИН А.; ; 
2140;ПЕСНЯ О НЕЙТРАЛЬНОЙ ПОЛОСЕ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
1964;ПЕСНЯ О ПЕРВОМ ПИОНЕРСКОМ ОТРЯДЕ;ДЕТСКИЙ ХОР ВР И ЦТ;ДОЛУХАНЯН А.;РУНГЕ С.; ; 
400;ПЕСНЯ О РОДИНЕ;БУЙНОВ А.;КРУТОЙ И.;АРКАНОВ А.; ; 
2991;ПЕСНЯ О РОДНОМ КРАЕ;"ИЗ К/Ф ""ЧЕСТНЫЙ, ДОБРЫЙ, НЕЖЕНАТЫЙ""";КРЫЛАТОВ Е.;ДЕРБЕНЕВ Л.; ; 
3250;ПЕСНЯ О СЕБЕ;КИРКОРОВ Ф.;МАТЕТА И.;ДЕРБЕНЕВ Л.; ; 
1147;ПЕСНЯ О СКАЗКЕ;ПУГАЧЕВА А.;ШАИНСКИЙ В.;ЭНТИН Ю.; ; 
2200;ПЕСНЯ О СТУДЕНТЕ;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.;•; 
1148;ПЕСНЯ О ТБИЛИСИ;КИКАБИДЗЕ В.;ЛАГИДЗЕ Р.;ГРУЗИНСКИЙ П.; ; 
1149;ПЕСНЯ О ТРЕВОЖНОЙ МОЛОДОСТИ;ГУЛЯЕВ Ю.;ПАХМУТОВА А.;ОШАНИН Л.; ; 
1150;ПЕСНЯ ОСТАЕТСЯ С ЧЕЛОВЕКОМ;КОБЗОН И.;ОСТРОВСКИЙ А.;ОСТРОВОЙ С.; ; 
2933;ПЕСНЯ ОСТАПА БЕНДЕРА;"ИЗ К/Ф ""ДВЕНАДЦАТЬ СТУЛЬЕВ""";ГЛАДКОВ ГЕН.;КИМ Ю.; ; 
1152;ПЕСНЯ ПЕРВОКЛАССНИКА;ПУГАЧЕВА А.;ХАНОК Э.;ШАФЕРАН И.;•; 
768;ПЕСНЯ ПОСВЯЩАЕТСЯ МОЯ;БЕРНЕС М.;МОКРОУСОВ Б.;ХЕЛЕМСКИЙ Я.; ; 
2218;ПЕСНЯ ПРО ЗАЙЦЕВ;"ИЗ К/Ф ""БРИЛЛИАНТОВАЯ РУКА""";ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.;•; 
1539;ПЕСНЯ ПРО ПАУЗЫ;МАШИНА ВРЕМЕНИ;МАКАРЕВИЧ А.;МАКАРЕВИЧ А.; ; 
1828;ПЕСНЯ ПРО ЯЙЦА;ДИСКОТЕКА АВАРИЯ;РЫЖОВ А.;РЫЖОВ А.; ; 
1151;ПЕСНЯ РОЩИНА;ЛЕЩЕНКО Л.;БОГОСЛОВСКИЙ Н.;ДОРЙЗО Н.; ; 
1977;ПЕСНЯ СИНЕГЛАЗКИ;"ИЗ К/Ф ""НЕЗНАЙКА С НАШЕГО ДВОРА""";МИНКОВ М.;ЭНТИН Ю.;•; 
1978;ПЕСНЯ СКАЗОЧНИКА;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1966;ПЕСНЯ СКАЗОЧНИКА (ОДНАЖДЫ В СТАРОЙ ДАНИИ);"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1967;ПЕСНЯ СКОРОХОДА;"ИЗ К/Ф ""МАЛЕНЬКИЙ МУК""";МИНКОВ М.;ЭНТИН Ю.; ; 
1968;ПЕСНЯ СНЕГОВИКА;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1969;ПЕСНЯ СНЕЖНОЙ КОРОЛЕВЫ;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1970;ПЕСНЯ СНЕЖНОЙ КОРОЛЕВЫ (О'КЕЙ);"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
767;ПЕСНЯ СТАРОГО ИЗВОЗЧИКА;УТЕСОВ Л.;БОГОСЛОВСКИЙ Н.;РОДИОНОВ Я.; ; 
1971;ПЕСНЯ СУДЬИ;"ИЗ К/Ф ""МАЛЕНЬКИЙ МУК""";МИНКОВ М.;ЭНТИН Ю.; ; 
1972;ПЕСНЯ СУЛЕЙМАНА;"ИЗ К/Ф ""МАЛЕНЬКИЙ МУК""";МИНКОВ М.;ЭНТИН Ю.; ; 
1973;ПЕСНЯ ЦАРЕВНЫ ЗАБАВЫ;"ИЗ М/Ф ""ЛЕТУЧИЙ КОРАБЛЬ""";ДУНАЕВСКИЙ М.;ЭНТИН Ю.; ; 
2581;ПЕСОК;БИ-2;ЛЕВА БИ-2, ШУРА БИ-2;ЛЕВА БИ-2;•; 
2867;ПЕТЕРБУРГ-ЛЕНИНГРАД;ГУРЧЕНКО Л., МОИСЕЕВ Б.;БРЕЙТБУРГ К.;МУРАВЬЕВ Е.; ; 
2872;ПЕТРО;БУЙНОВ А.;БОГАТЫРЕВ В.;БОГАТЫРЕВ В.; ; 
1540;ПЕЧАЛЬ;КИНО;ЦОЙ В.;ЦОЙ В.;•; 
2921;ПЕЧКИ-ЛАВОЧКИ;СЯБРЫ;ИВАНОВ О.;ПОПЕРЕЧНЫЙ А.; ; 
2177;ПЕЧОРА;ГЕРА ГРАЧ;ЕРМОЛАЕВ С.;ЕРМОЛАЕВ С.; ; 
2141;ПИВО;ЛОЗА Ю.;ЛОЗА Ю.;ЛОЗА Ю.; ; 
2980;ПИВО-ВОДЫ;ШУФУТИНСКИЙ М.;МОРОЗОВ А.;ГОРБОВСКИЙ Г.; ; 
402;ПИЛОТ 12-45;БРАВО;ХАВТАН Е.;СЮТКИН В.; ; 
1154;ПИНГВИНЫ;АККОРД;КУПРЕВИЧ В.;ГОРОХОВ А.; ; 
2087;ПИОНЕР;HI-FI;ЕСЕНИН П.;ЧАНТУРИЯ Э.; ; 
1979;ПИРАТСКАЯ;НИКИТИНЫ С. И Т.;КИМ Ю.;КИМ Ю.; ; 
2294;ПИРОЖОК;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А.; ; 
3186;ПИСЬМА ИЗДАЛЕКА;ГЛЫЗИН А.;КРУТОЙ И.;НИКОЛАЕВ И.; ; 
3006;"ПИСЬМО В РЕДАКЦИЮ ТЕЛЕВИЗИОННОЙ ПЕРЕДАЧИ ""ОЧЕВИДНОЕ - НЕВЕРОЯТНОЕ"" ИЗ СУМАСШЕДШЕГО ДОМА - С КАНАТЧИКОВОЙ ДАЧИ";ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
2142;ПИСЬМО ИЗ АФРИКИ;МИТЯЕВ О.;МИТЯЕВ О.;МИТЯЕВ О.; ; 
2891;ПИСЬМО К МАТЕРИ;ОТС Г.;НЕИЗВ.;ЕСЕНИН С.; ; 
1155;ПИСЬМО МАТЕРИ;ГУЛЯЕВ Ю.;ЛИПАТОВ В.;ЕСЕНИН С.; ; 
3168;ПИТЕР;МИХАЛЬЧИК Ю.;ШУЛЬГИН А.;ШУЛЬГИН А.; ; 
1156;ПIСНЯ БУДЕ ПОМIЖ НАС;РОТАРУ С.;ИВАСЮК В.;ИВАСЮК В.; ; 
1752;ПЛАВАЮТ КОРАБЛИКИ;КРИЧЕВСКИЙ ГАРИК;КРИЧЕВСКИЙ Г;КРИЧЕВСКИЙ Г;•; 
403;ПЛАКАТЬ;РАЗИНА С.;РАЗИНА С.;РАЗИНА С.; ; 
2590;ПЛАМЯ СТРАСТИ;ВЕТЛИЦКАЯ Н.;ЗАХАРОВ В.;ЧУБАРОВА Н.; ;•
2937;ПЛАТЬЕ БЕЛОЕ;ПЕТЛЮРА;НЕИЗВ.;НЕИЗВ.; ; 
2978;ПЛАЧЕТ ДЕВУШКА;ОСИН Е.;ОСИН Е.;ВОЗНЕСЕНСКИЙ А.; ; 
404;ПЛАЧЕТ ДОЖДИК;ПРЕМЬЕР-МИНИСТР, КАДЫШЕВА Н.;СТЕПАНОВ В.;КОСТЮК А.; ; 
2579;ПЛАЧУТ НЕБЕСА;ТИМАТИ;ДОМИНИК ДЖОКЕР;ДОМИНИК ДЖОКЕР; ; 
405;ПЛАЧЬ, ЛЮБОВЬ;ГУБИНА.;ГУБИНА.;ГУБИН А.;•; 
3046;ПЛАЧЬ, СКРИПКА;ШУФУТИНСКИЙ М.;НЕИЗВ.;НЕИЗВ.; ; 
3342;ПЛЕЙБОЙ;ВЕТЛИЦКАЯ Н.;МОЛЧАНОВ О.;СЛАВОРОСОВ А.; ; 
2143;ПЛОТ;ЛОЗА Ю.;ЛОЗА Ю.;ЛОЗА Ю.;•; 
2868;ПЛОХАЯ ДЕВЧОНКА;АЛЕХНО Р.;МАРКЕВИЧ Г.;КАВАЛЕРЯН К.; ; 
685;ПЛЮША;КАРТ БЛАНШ;DJ KAKTУZ;DJ KAKTУZ;•; 
1157;ПО ВОЛНЕ МОЕЙ ПАМЯТИ;АНДРИАНОВ В.;ТУХМАНОВ Д.;ГИЛЬЕН Н., ПЕР. ТЫНЯНОВОЙ И.; ; 
2525;ПО ДИКИМ СТЕПЯМ ЗАБАЙКАЛЬЯ;РУСЛАНОВА Л.;НАР.;НАР.; ; 
1868;ПО ДОНУ ГУЛЯЕТ;НАР.;НАР.;НАР.;•; 
2765;ПО ДОРОГЕ;ЮТА;ЮТА;ЮТА; ; 
406;ПО ДОРОГЕ В ГОЛЛИВУД;ЛЕОНТЬЕВ В.;ЧЕРНАВСКИЙ Ю.;МАРКЕВИЧ А.; ; 
1541;ПО ДОРОГЕ РАЗОЧАРОВАНИЙ;ВОСКРЕСЕНЬЕ;РОМАНОВ А.;РОМАНОВ А.;•; 
407;ПО ДОРОЖКЕ К АНТОШКЕ;БУБНОВА С.;САВИН М.;КРАСТОШЕВСКИЙ К.;•; 
408;ПО КРАЮ ДОЖДЯ;РОСТОВА П.;МОСС ДЖ.;А'КИМ А.; ; 
396;ПО ЛУЖАМ;ДИСКОМАФИЯ;АЗАРОВ И.;ЛИСИЦ Р.; ; 
1158;ПО НОЧНОЙ МОСКВЕ;ТРОШИН В.;БАБАДЖАНЯН А.;РЕГИСТАН Г.; ; 
1980;ПО СЕКРЕТУ ВСЕМУ СВЕТУ;"ИЗ К/Ф ""ПО СЕКРЕТУ ВСЕМУ СВЕТУ""";ШАИНСКИЙ В.;ТАНИЧ М.;•; 
3337;ПО ТВЕРСКОЙ И НЕГЛИННОЙ;ВЕТЛИЦКАЯ Н.;МОЛЧАНОВ О.;СЛАВОРОСОВ А.; ; 
1159;ПО УЛИЦЕ МОЕЙ;ПУГАЧЕВА А.;ТАРИВЕРДИЕВ М.;АХМАДУЛИНА Б.; ;•
2543;ПО УЛИЦЕ МОСТОВОЙ;РУСЛАНОВА Л.;НАР.;НАР.; ; 
2283;ПО ЧУТЬ-ЧУТЬ;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А.; ; 
2385;ПОБЕГУ ПО РАДУГЕ;БИЛЫК И.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.;•; 
1542;ПОВОРОТ;МАШИНА ВРЕМЕНИ;КУТИКОВ А., ПОДГОРОДЕЦКИЙ П.;МАКАРЕВИЧ А.;•; 
1753;ПОВОРОТ;ТРОФИМ;ТРОФИМОВ С.;ТРОФИМОВ С.; ; 
1754;ПОВОРУЮ-ПЕРЕСТАНУ;ШУФУТИНСКИЙ М.;ВАЙНЕР А.;ВАЙНЕР А.; ; 
409;ПОГОВОРИМ;ОРБАКАЙТЕ К.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
410;ПОГОДА В ДОМЕ;ДОЛИНА Л.;ГОРОБЕЦ Р.;ТАНИЧ М.;•; 
2975;ПОД ЗНАКОМ ТЕЛЬЦА;ЛАЗАРЕВА С.;ЧАЙКА В.;ОСИАШВИЛИ С.; ; 
2222;ПОД ЛАСКОЙ ПЛЮШЕВОГО ПЛЕДА;"ИЗ К/Ф ""ЖЕСТОКИЙ РОМАНС""";ПЕТРОВ А.;ЦВЕТАЕВА М.; ; 
1869;ПОД ОКНОМ ЧЕРЕМУХА;НАР.;НАР.;НАР.; ; 
412;ПОД СТУК КОЛЕС;ГАЗМАНОВ О.;ГАЗМАНОВ О.;ГАЗМАНОВ О.; ; 
2488;ПОД ЧАРУЮЩЕЙ ЛАСКОЙ ТВОЕЙ;КОЗИН В.;ЗУБОВ Н.;ЗУБОВ Н.; ; 
469;ПОДАРИ МНЕ ЦВЕТЫ;АПИНА А.;КОСИНСКИЙ А.;ВЕТРОВА В.; ; 
2028;ПОДАРИ МНЕ ЭТУ НОЧЬ;АЛЛЕГРОВА И.;ГАРНИЗОВ А.;ГАРИН Ю.;•; 
1160;ПОДБЕРУ МУЗЫКУ;ЙОАЛА Я.;ПАУЛС Р.;ВОЗНЕСЕНСКИЙ А.; ; 
1161;ПОДМОСКОВНЫЕ ВЕЧЕРА;ТРОШИН В.;СОЛОВЬЕВ-СЕДОЙ В.;МАТУСОВСКИЙ М.;•; 
